participant_type,participant_id,model_name,encoding_type,maze_size,maze_shape,maze_file,timestamp,json_file,solve_success,solve_moves,solve_time,recognize_success,recognized_shape,generate_success,generate_shape,edit_distance,trial_num
human,20020914,human,visual,7x7,C,7x7_C_11.npy,1753584602.0,20020914_7x7_C_1753584602.json,True,3.0,8.583292484283447,True,C,True,C,0.2857142857142857,
human,20020914,human,visual,5x5,square,5x5_square_1.npy,1753584137.0,20020914_5x5_square_1753584137.json,True,1.0,4.56922721862793,True,square,True,square,0.0,
human,20020914,human,visual,7x7,spiral,7x7_spiral_27.npy,1753584488.0,20020914_7x7_spiral_1753584488.json,True,3.0,9.050352096557617,True,spiral,True,spiral,0.0,
human,20020914,human,visual,7x7,cross,7x7_cross_14.npy,1753584460.0,20020914_7x7_cross_1753584460.json,True,1.0,4.418690919876099,True,cross,True,cross,0.20408163265306123,
human,20000315,human,visual,5x5,square,5x5_square_2.npy,1753403617.0,20000315_5x5_square_1753403617.json,True,2.0,6.529875040054321,True,square,True,square,0.0,
human,20000315,human,visual,7x7,Z,7x7_Z_17.npy,1753404421.0,20000315_7x7_Z_1753404421.json,True,5.0,11.046578645706177,True,Z,True,Z,0.0,
human,20000315,human,visual,5x5,cross,5x5_cross_2.npy,1753403677.0,20000315_5x5_cross_1753403677.json,True,1.0,5.869951963424683,True,cross,True,cross,0.0,
human,20000315,human,visual,7x7,cross,7x7_cross_1.npy,1753404129.0,20000315_7x7_cross_1753404129.json,True,1.0,5.268519163131714,True,cross,True,cross,0.0,
human,20000315,human,visual,7x7,C,7x7_C_19.npy,1753404371.0,20000315_7x7_C_1753404371.json,True,1.0,5.57146430015564,True,C,True,C,0.16326530612244897,
human,20000315,human,visual,7x7,triangle,7x7_triangle_18.npy,1753404307.0,20000315_7x7_triangle_1753404307.json,True,2.0,6.025527238845825,True,triangle,True,triangle,0.061224489795918366,
human,20000315,human,visual,5x5,triangle,5x5_triangle_2.npy,1753403877.0,20000315_5x5_triangle_1753403877.json,True,1.0,11.036077737808228,True,triangle,True,triangle,0.4,
human,20000315,human,visual,7x7,spiral,7x7_spiral_1.npy,1753404175.0,20000315_7x7_spiral_1753404175.json,True,5.0,16.107998371124268,True,spiral,True,spiral,0.0,
human,20000315,human,visual,5x5,C,5x5_C_3.npy,1753403951.0,20000315_5x5_C_1753403951.json,True,1.0,5.320948123931885,True,C,True,C,0.0,
human,20000315,human,visual,5x5,spiral,5x5_spiral_1.npy,1753403741.0,20000315_5x5_spiral_1753403741.json,True,7.0,17.770927906036377,True,spiral,True,spiral,0.0,
human,20000315,human,visual,5x5,Z,5x5_Z_0.npy,1753404002.0,20000315_5x5_Z_1753404002.json,True,3.0,11.49400019645691,True,Z,True,Z,0.0,
human,20000315,human,visual,7x7,square,7x7_square_7.npy,1753404065.0,20000315_7x7_square_1753404065.json,True,1.0,5.670538663864136,True,square,True,square,0.0,
human,20010517,human,visual,5x5,cross,5x5_cross_2.npy,1753406987.0,20010517_5x5_cross_1753406987.json,True,1.0,6.525383234024048,True,cross,True,cross,0.0,
human,20010517,human,visual,7x7,square,7x7_square_5.npy,1753407500.0,20010517_7x7_square_1753407500.json,True,3.0,9.333499670028687,True,square,True,square,0.0,
human,20010517,human,visual,5x5,C,5x5_C_1.npy,1753407392.0,20010517_5x5_C_1753407392.json,True,2.0,58.37173938751221,True,C,True,C,0.0,
human,20010517,human,visual,5x5,square,5x5_square_4.npy,1753406925.0,20010517_5x5_square_1753406925.json,True,1.0,5.876323938369751,True,square,True,square,0.0,
human,20010517,human,visual,5x5,spiral,5x5_spiral_4.npy,1753407190.0,20010517_5x5_spiral_1753407190.json,True,2.0,165.3172962665558,True,spiral,True,spiral,0.0,
human,20010517,human,visual,7x7,cross,7x7_cross_13.npy,1753407541.0,20010517_7x7_cross_1753407541.json,True,1.0,6.523169040679932,True,cross,True,cross,0.0,
human,20010517,human,visual,7x7,C,7x7_C_8.npy,1753407776.0,20010517_7x7_C_1753407776.json,True,2.0,8.282394409179688,True,C,True,C,0.0,
human,20010517,human,visual,7x7,Z,7x7_Z_3.npy,1753407814.0,20010517_7x7_Z_1753407814.json,True,5.0,11.647009134292603,True,Z,True,Z,0.0,
human,20010517,human,visual,7x7,triangle,7x7_triangle_6.npy,1753407699.0,20010517_7x7_triangle_1753407699.json,True,4.0,19.56944513320923,True,triangle,True,triangle,0.14285714285714285,
human,20010517,human,visual,7x7,spiral,7x7_spiral_25.npy,1753407600.0,20010517_7x7_spiral_1753407600.json,True,4.0,31.20283794403076,True,spiral,True,spiral,0.0,
human,20010517,human,visual,5x5,Z,5x5_Z_2.npy,1753407438.0,20010517_5x5_Z_1753407438.json,True,1.0,5.068941593170166,True,Z,True,Z,0.0,
human,20010517,human,visual,5x5,triangle,5x5_triangle_4.npy,1753407277.0,20010517_5x5_triangle_1753407277.json,True,1.0,4.917994499206543,True,triangle,True,triangle,0.28,
human,20010925,human,visual,7x7,spiral,7x7_spiral_23.npy,1753605868.0,20010925_7x7_spiral_1753605868.json,True,2.0,6.875658988952637,True,spiral,True,spiral,0.08163265306122448,
human,20010925,human,visual,7x7,C,7x7_C_12.npy,1753606007.0,20010925_7x7_C_1753606007.json,True,2.0,7.3294830322265625,True,C,True,C,0.16326530612244897,
human,20010925,human,visual,5x5,cross,5x5_cross_2.npy,1753605415.0,20010925_5x5_cross_1753605415.json,True,1.0,5.5204057693481445,True,cross,True,cross,0.0,
human,20010925,human,visual,5x5,C,5x5_C_3.npy,1753605590.0,20010925_5x5_C_1753605590.json,True,1.0,8.231077432632446,True,C,True,C,0.0,
human,20010925,human,visual,7x7,cross,7x7_cross_25.npy,1753605831.0,20010925_7x7_cross_1753605831.json,True,1.0,18.410675287246704,True,cross,True,cross,0.0,
human,20010925,human,visual,7x7,triangle,7x7_triangle_15.npy,1753605945.0,20010925_7x7_triangle_1753605945.json,True,3.0,11.994104146957397,True,triangle,True,triangle,0.061224489795918366,
human,20010925,human,visual,7x7,square,7x7_square_16.npy,1753605706.0,20010925_7x7_square_1753605706.json,True,3.0,13.30126953125,True,square,True,square,0.2653061224489796,
human,20010925,human,visual,5x5,Z,5x5_Z_1.npy,1753605642.0,20010925_5x5_Z_1753605642.json,True,2.0,7.9816694259643555,True,Z,True,Z,0.0,
human,20010925,human,visual,5x5,square,5x5_square_2.npy,1753605345.0,20010925_5x5_square_1753605345.json,True,2.0,9.737082481384277,True,square,True,square,0.0,
human,20010925,human,visual,5x5,spiral,5x5_spiral_0.npy,1753605444.0,20010925_5x5_spiral_1753605444.json,True,1.0,6.12195348739624,True,spiral,True,spiral,0.0,
human,20010925,human,visual,7x7,Z,7x7_Z_21.npy,1753606047.0,20010925_7x7_Z_1753606047.json,True,2.0,6.17523193359375,True,Z,True,Z,0.0,
human,20010925,human,visual,5x5,triangle,5x5_triangle_1.npy,1753605540.0,20010925_5x5_triangle_1753605540.json,True,3.0,19.16245412826538,True,triangle,True,triangle,0.0,
human,20030722,human,visual,7x7,Z,7x7_Z_7.npy,1753581325.0,20030722_7x7_Z_1753581325.json,True,1.0,7.425785064697266,True,Z,True,Z,0.0,
human,20030722,human,visual,5x5,Z,5x5_Z_3.npy,1753580929.0,20030722_5x5_Z_1753580929.json,True,2.0,7.678834676742554,True,Z,True,Z,0.04,
human,20030722,human,visual,5x5,square,5x5_square_2.npy,1753580661.0,20030722_5x5_square_1753580661.json,True,2.0,5.725356578826904,True,square,True,square,0.0,
human,20030722,human,visual,5x5,C,5x5_C_4.npy,1753580890.0,20030722_5x5_C_1753580890.json,True,3.0,7.353724956512451,True,C,True,C,0.0,
human,20030722,human,visual,7x7,C,7x7_C_16.npy,1753581291.0,20030722_7x7_C_1753581291.json,True,5.0,11.542704820632935,True,C,True,C,0.0,
human,20030722,human,visual,7x7,triangle,7x7_triangle_10.npy,1753581237.0,20030722_7x7_triangle_1753581237.json,True,1.0,26.53116750717163,True,triangle,True,triangle,0.1836734693877551,
human,20030722,human,visual,5x5,cross,5x5_cross_1.npy,1753580726.0,20030722_5x5_cross_1753580726.json,True,1.0,6.875486373901367,True,cross,True,cross,0.0,
human,20030722,human,visual,5x5,spiral,5x5_spiral_2.npy,1753580754.0,20030722_5x5_spiral_1753580754.json,True,2.0,6.326411962509155,True,spiral,True,spiral,0.0,
human,20030722,human,visual,7x7,cross,7x7_cross_11.npy,1753581090.0,20030722_7x7_cross_1753581090.json,True,3.0,8.186158895492554,True,cross,True,cross,0.0,
human,20030722,human,visual,5x5,triangle,5x5_triangle_2.npy,1753580833.0,20030722_5x5_triangle_1753580833.json,True,1.0,10.88671588897705,True,triangle,True,triangle,0.0,
human,20030722,human,visual,7x7,square,7x7_square_6.npy,1753581011.0,20030722_7x7_square_1753581011.json,True,2.0,10.79141616821289,True,square,True,square,0.0,
human,20030722,human,visual,7x7,spiral,7x7_spiral_23.npy,1753581132.0,20030722_7x7_spiral_1753581132.json,True,2.0,8.163246154785156,True,spiral,True,spiral,0.0,
human,20030312,human,visual,7x7,spiral,7x7_spiral_27.npy,1753607227.0,20030312_7x7_spiral_1753607227.json,True,5.0,161.0593979358673,True,spiral,True,spiral,0.0,
human,20030312,human,visual,5x5,Z,5x5_Z_4.npy,1753606822.0,20030312_5x5_Z_1753606822.json,True,1.0,6.573390960693359,True,Z,True,Z,0.0,
human,20030312,human,visual,7x7,cross,7x7_cross_21.npy,1753607036.0,20030312_7x7_cross_1753607036.json,True,1.0,6.27226185798645,True,cross,True,cross,0.0,
human,20030312,human,visual,5x5,triangle,5x5_triangle_1.npy,1753606731.0,20030312_5x5_triangle_1753606731.json,True,3.0,9.286214113235474,True,triangle,True,triangle,0.32,
human,20030312,human,visual,7x7,C,7x7_C_22.npy,1753607368.0,20030312_7x7_C_1753607368.json,True,2.0,6.925313711166382,True,C,True,C,0.0,
human,20030312,human,visual,5x5,cross,5x5_cross_3.npy,1753606356.0,20030312_5x5_cross_1753606356.json,True,1.0,6.072755813598633,True,cross,True,cross,0.0,
human,20030312,human,visual,7x7,Z,7x7_Z_6.npy,1753607417.0,20030312_7x7_Z_1753607417.json,True,4.0,16.206908464431763,True,Z,True,Z,0.0,
human,20030312,human,visual,7x7,square,7x7_square_16.npy,1753606941.0,20030312_7x7_square_1753606941.json,True,3.0,83.79223155975342,True,square,True,square,0.0,
human,20030312,human,visual,5x5,square,5x5_square_2.npy,1753606292.0,20030312_5x5_square_1753606292.json,True,2.0,6.877847671508789,True,square,True,square,0.0,
human,20030312,human,visual,5x5,square,5x5_square_3.npy,1753606483.0,20030312_5x5_square_1753606483.json,True,1.0,6.258264064788818,True,square,True,square,0.0,
human,20030312,human,visual,7x7,triangle,7x7_triangle_0.npy,1753607315.0,20030312_7x7_triangle_1753607315.json,True,1.0,10.485552072525024,True,triangle,True,triangle,0.14285714285714285,
human,20030312,human,visual,5x5,C,5x5_C_3.npy,1753606782.0,20030312_5x5_C_1753606782.json,True,1.0,7.074519872665405,True,C,True,C,0.0,
human,20030312,human,visual,5x5,spiral,5x5_spiral_1.npy,1753606581.0,20030312_5x5_spiral_1753606581.json,True,7.0,19.239296436309814,True,spiral,True,spiral,0.0,
human,20001203,human,visual,5x5,triangle,5x5_triangle_2.npy,1753426480.0,20001203_5x5_triangle_1753426480.json,True,1.0,6.425076484680176,True,triangle,True,triangle,0.2,
human,20001203,human,visual,7x7,triangle,7x7_triangle_7.npy,1753427091.0,20001203_7x7_triangle_1753427091.json,True,3.0,8.834723472595215,True,triangle,True,triangle,0.1836734693877551,
human,20001203,human,visual,5x5,square,5x5_square_4.npy,1753426215.0,20001203_5x5_square_1753426215.json,True,1.0,4.870066404342651,True,square,True,square,0.0,
human,20001203,human,visual,5x5,C,5x5_C_4.npy,1753426613.0,20001203_5x5_C_1753426613.json,True,3.0,7.831896066665649,True,C,True,C,0.0,
human,20001203,human,visual,5x5,spiral,5x5_spiral_1.npy,1753426326.0,20001203_5x5_spiral_1753426326.json,True,7.0,14.187499046325684,True,spiral,True,spiral,0.0,
human,20001203,human,visual,7x7,cross,7x7_cross_6.npy,1753426949.0,20001203_7x7_cross_1753426949.json,True,1.0,98.93006587028503,True,cross,True,cross,0.0,
human,20001203,human,visual,7x7,spiral,7x7_spiral_28.npy,1753426989.0,20001203_7x7_spiral_1753426989.json,True,5.0,12.653069972991943,True,spiral,True,spiral,0.0,
human,20001203,human,visual,7x7,C,7x7_C_3.npy,1753427197.0,20001203_7x7_C_1753427197.json,True,2.0,8.178098917007446,True,C,True,C,0.0,
human,20001203,human,visual,5x5,Z,5x5_Z_2.npy,1753426662.0,20001203_5x5_Z_1753426662.json,True,1.0,8.025140523910522,True,Z,True,Z,0.0,
human,20001203,human,visual,7x7,square,7x7_square_27.npy,1753426777.0,20001203_7x7_square_1753426777.json,True,8.0,21.49210476875305,True,square,True,square,0.0,
human,20001203,human,visual,5x5,cross,5x5_cross_0.npy,1753426280.0,20001203_5x5_cross_1753426280.json,True,1.0,6.12175726890564,True,cross,True,cross,0.0,
human,20001203,human,visual,7x7,Z,7x7_Z_11.npy,1753427248.0,20001203_7x7_Z_1753427248.json,True,2.0,7.679431438446045,True,Z,True,Z,0.0,
human,19990708,human,visual,7x7,triangle,7x7_triangle_1.npy,1753605046.0,19990708_7x7_triangle_1753605046.json,True,4.0,16.204964876174927,True,triangle,True,triangle,0.061224489795918366,
human,19990708,human,visual,5x5,cross,5x5_cross_3.npy,1753603879.0,19990708_5x5_cross_1753603879.json,True,1.0,7.126546382904053,True,cross,True,cross,0.0,
human,19990708,human,visual,7x7,square,7x7_square_22.npy,1753604822.0,19990708_7x7_square_1753604822.json,True,1.0,6.021052598953247,True,square,True,square,0.20408163265306123,
human,19990708,human,visual,7x7,cross,7x7_cross_11.npy,1753604901.0,19990708_7x7_cross_1753604901.json,True,3.0,19.318050622940063,True,cross,True,cross,0.12244897959183673,
human,19990708,human,visual,7x7,spiral,7x7_spiral_15.npy,1753604957.0,19990708_7x7_spiral_1753604957.json,True,5.0,22.07437801361084,True,spiral,True,spiral,0.08163265306122448,
human,19990708,human,visual,5x5,spiral,5x5_spiral_2.npy,1753604031.0,19990708_5x5_spiral_1753604031.json,True,2.0,9.28596568107605,True,spiral,True,spiral,0.0,
human,19990708,human,visual,5x5,C,5x5_C_4.npy,1753604165.0,19990708_5x5_C_1753604165.json,True,3.0,11.44161605834961,True,C,True,C,0.0,
human,19990708,human,visual,7x7,C,7x7_C_3.npy,1753605102.0,19990708_7x7_C_1753605102.json,True,2.0,9.134528636932373,True,C,True,C,0.16326530612244897,
human,19990708,human,visual,5x5,square,5x5_square_3.npy,1753603806.0,19990708_5x5_square_1753603806.json,True,1.0,5.369828462600708,True,square,True,square,0.0,
human,19990708,human,visual,7x7,Z,7x7_Z_9.npy,1753605180.0,19990708_7x7_Z_1753605180.json,True,1.0,8.12496829032898,True,Z,True,Z,0.0,
human,19990708,human,visual,5x5,Z,5x5_Z_0.npy,1753604646.0,19990708_5x5_Z_1753604646.json,True,3.0,150.47635006904602,True,Z,True,Z,0.0,
human,19990708,human,visual,5x5,triangle,5x5_triangle_3.npy,1753604101.0,19990708_5x5_triangle_1753604101.json,True,2.0,11.69062089920044,True,triangle,True,triangle,0.0,
human,20040519,human,visual,5x5,square,5x5_square_2.npy,1753612670.0,20040519_5x5_square_1753612670.json,True,2.0,7.936125755310059,True,square,,,,
human,20040519,human,visual,5x5,square,5x5_square_1.npy,1753612719.0,20040519_5x5_square_1753612719.json,True,1.0,3.8354926109313965,True,square,True,square,0.0,
human,20040519,human,visual,5x5,spiral,5x5_spiral_1.npy,1753612826.0,20040519_5x5_spiral_1753612826.json,True,7.0,11.173449039459229,True,spiral,True,spiral,0.0,
human,20040519,human,visual,5x5,cross,5x5_cross_1.npy,1753612772.0,20040519_5x5_cross_1753612772.json,True,1.0,4.942309379577637,True,cross,True,cross,0.0,
human,20040519,human,visual,7x7,square,7x7_square_22.npy,1753613151.0,20040519_7x7_square_1753613151.json,True,1.0,4.567830801010132,True,square,True,square,0.0,
human,20040519,human,visual,7x7,spiral,7x7_spiral_10.npy,1753613235.0,20040519_7x7_spiral_1753613235.json,True,9.0,11.759984493255615,True,spiral,True,spiral,0.08163265306122448,
human,20040519,human,visual,7x7,Z,7x7_Z_5.npy,1753613398.0,20040519_7x7_Z_1753613398.json,True,4.0,10.242427825927734,True,Z,True,Z,0.0,
human,20040519,human,visual,5x5,Z,5x5_Z_3.npy,1753613111.0,20040519_5x5_Z_1753613111.json,True,2.0,11.093912839889526,True,Z,True,Z,0.0,
human,20040519,human,visual,5x5,C,5x5_C_0.npy,1753613067.0,20040519_5x5_C_1753613067.json,True,3.0,7.935734748840332,True,C,True,C,0.0,
human,20040519,human,visual,7x7,cross,7x7_cross_9.npy,1753613206.0,20040519_7x7_cross_1753613206.json,True,2.0,4.871226787567139,True,cross,True,cross,0.0,
human,20040519,human,visual,5x5,triangle,5x5_triangle_3.npy,1753612901.0,20040519_5x5_triangle_1753612901.json,True,1.0,5.472123861312866,True,triangle,True,triangle,0.36,
human,20040519,human,visual,7x7,C,7x7_C_4.npy,1753613353.0,20040519_7x7_C_1753613353.json,True,3.0,6.177873134613037,True,C,True,C,0.0,
human,20040519,human,visual,7x7,triangle,7x7_triangle_8.npy,1753613306.0,20040519_7x7_triangle_1753613306.json,False,0.0,9.632169246673584,True,triangle,True,triangle,0.061224489795918366,
human,20000829,human,visual,7x7,triangle,7x7_triangle_12.npy,1753601254.0,20000829_7x7_triangle_1753601254.json,True,2.0,10.235796213150024,True,triangle,True,triangle,0.22448979591836735,
human,20000829,human,visual,7x7,Z,7x7_Z_25.npy,1753601355.0,20000829_7x7_Z_1753601355.json,True,9.0,21.18140935897827,True,Z,True,Z,0.24489795918367346,
human,20000829,human,visual,5x5,cross,5x5_cross_1.npy,1753600690.0,20000829_5x5_cross_1753600690.json,True,1.0,13.297565221786499,True,cross,True,cross,0.0,
human,20000829,human,visual,7x7,cross,7x7_cross_27.npy,1753601132.0,20000829_7x7_cross_1753601132.json,True,1.0,7.677060604095459,True,cross,True,cross,0.12244897959183673,
human,20000829,human,visual,7x7,square,7x7_square_11.npy,1753601068.0,20000829_7x7_square_1753601068.json,True,1.0,8.983232498168945,True,square,True,square,0.32653061224489793,
human,20000829,human,visual,7x7,C,7x7_C_21.npy,1753601301.0,20000829_7x7_C_1753601301.json,True,1.0,6.471956253051758,True,C,True,C,0.16326530612244897,
human,20000829,human,visual,5x5,Z,5x5_Z_4.npy,1753601006.0,20000829_5x5_Z_1753601006.json,True,1.0,9.485862970352173,True,Z,True,Z,0.0,
human,20000829,human,visual,5x5,spiral,5x5_spiral_2.npy,1753600725.0,20000829_5x5_spiral_1753600725.json,True,2.0,8.32953429222107,True,spiral,True,spiral,0.0,
human,20000829,human,visual,7x7,spiral,7x7_spiral_27.npy,1753601171.0,20000829_7x7_spiral_1753601171.json,True,3.0,13.651256561279297,True,spiral,True,spiral,0.08163265306122448,
human,20000829,human,visual,5x5,triangle,5x5_triangle_4.npy,1753600908.0,20000829_5x5_triangle_1753600908.json,True,1.0,10.33584213256836,True,triangle,True,triangle,0.0,
human,20000829,human,visual,5x5,square,5x5_square_4.npy,1753600605.0,20000829_5x5_square_1753600605.json,True,1.0,6.373321056365967,True,square,True,square,0.0,
human,20000829,human,visual,5x5,C,5x5_C_0.npy,1753600964.0,20000829_5x5_C_1753600964.json,True,3.0,12.405234098434448,True,C,True,C,0.0,
human,20020220,human,visual,7x7,triangle,7x7_triangle_25.npy,1753603055.0,20020220_7x7_triangle_1753603055.json,True,1.0,13.747063398361206,True,triangle,True,triangle,0.14285714285714285,
human,20020220,human,visual,7x7,cross,7x7_cross_5.npy,1753602919.0,20020220_7x7_cross_1753602919.json,True,1.0,7.52753210067749,True,cross,True,cross,0.12244897959183673,
human,20020220,human,visual,5x5,C,5x5_C_3.npy,1753602727.0,20020220_5x5_C_1753602727.json,True,1.0,7.8787078857421875,True,C,True,C,0.0,
human,20020220,human,visual,5x5,Z,5x5_Z_3.npy,1753602773.0,20020220_5x5_Z_1753602773.json,True,2.0,10.787353754043579,True,Z,True,Z,0.0,
human,20020220,human,visual,7x7,Z,7x7_Z_7.npy,1753603164.0,20020220_7x7_Z_1753603164.json,True,1.0,10.635338306427002,True,Z,True,Z,0.16326530612244897,
human,20020220,human,visual,5x5,cross,5x5_cross_0.npy,1753602530.0,20020220_5x5_cross_1753602530.json,True,1.0,4.769813776016235,True,cross,True,cross,0.0,
human,20020220,human,visual,5x5,spiral,5x5_spiral_3.npy,1753602580.0,20020220_5x5_spiral_1753602580.json,True,9.0,25.390243768692017,True,spiral,True,spiral,0.0,
human,20020220,human,visual,5x5,triangle,5x5_triangle_1.npy,1753602677.0,20020220_5x5_triangle_1753602677.json,True,3.0,10.086801767349243,True,triangle,True,triangle,0.28,
